site_D3_bins_21	{'Translation table': 11, 'GC std': 0.017041167079302887, '# ambiguous bases': 0, 'Genome size': 2102365, 'Longest contig': 38392, 'N50 (scaffolds)': 8082, 'Mean scaffold length': 6695.429936305733, '# contigs': 314, '# scaffolds': 314, '# predicted genes': 2193, 'Longest scaffold': 38392, 'GC': 0.6137492775992751, 'N50 (contigs)': 8082, 'Coding density': 0.917732648707527, 'Mean contig length': 6695.429936305733}
site_D3_bins_4	{'Translation table': 11, 'GC std': 0.01883162833179389, '# ambiguous bases': 0, 'Genome size': 224679, 'Longest contig': 5350, 'N50 (scaffolds)': 3143, 'Mean scaffold length': 3256.217391304348, '# contigs': 69, '# scaffolds': 69, '# predicted genes': 294, 'Longest scaffold': 5350, 'GC': 0.7114995170888245, 'N50 (contigs)': 3143, 'Coding density': 0.9416411858696184, 'Mean contig length': 3256.217391304348}
site_D3_bins_5	{'Translation table': 11, 'GC std': 0.01730900383172108, '# ambiguous bases': 0, 'Genome size': 222160, 'Longest contig': 5495, 'N50 (scaffolds)': 3248, 'Mean scaffold length': 3315.820895522388, '# contigs': 67, '# scaffolds': 67, '# predicted genes': 244, 'Longest scaffold': 5495, 'GC': 0.6299153763053655, 'N50 (contigs)': 3248, 'Coding density': 0.9480464530068419, 'Mean contig length': 3315.820895522388}
site_D3_bins_20	{'Translation table': 11, 'GC std': 0.01681616874556069, '# ambiguous bases': 0, 'Genome size': 3486721, 'Longest contig': 31801, 'N50 (scaffolds)': 4992, 'Mean scaffold length': 4822.573997233748, '# contigs': 723, '# scaffolds': 723, '# predicted genes': 4704, 'Longest scaffold': 31801, 'GC': 0.33996238873141843, 'N50 (contigs)': 4992, 'Coding density': 0.9233368543109701, 'Mean contig length': 4822.573997233748}
site_D3_bins_7	{'Translation table': 11, 'GC std': 0.030015977211469643, '# ambiguous bases': 0, 'Genome size': 1014130, 'Longest contig': 12660, 'N50 (scaffolds)': 3493, 'Mean scaffold length': 3596.205673758865, '# contigs': 282, '# scaffolds': 282, '# predicted genes': 1163, 'Longest scaffold': 12660, 'GC': 0.4736236971591413, 'N50 (contigs)': 3493, 'Coding density': 0.9092867778292724, 'Mean contig length': 3596.205673758865}
site_D3_bins_3	{'Translation table': 11, 'GC std': 0.015987332429220392, '# ambiguous bases': 0, 'Genome size': 2282944, 'Longest contig': 14187, 'N50 (scaffolds)': 4344, 'Mean scaffold length': 4181.216117216117, '# contigs': 546, '# scaffolds': 546, '# predicted genes': 2599, 'Longest scaffold': 14187, 'GC': 0.6306243166718062, 'N50 (contigs)': 4344, 'Coding density': 0.9285278132096101, 'Mean contig length': 4181.216117216117}
site_D3_bins_8	{'Translation table': 11, 'GC std': 0.013601540535643223, '# ambiguous bases': 0, 'Genome size': 823359, 'Longest contig': 10969, 'N50 (scaffolds)': 3733, 'Mean scaffold length': 3794.2811059907835, '# contigs': 217, '# scaffolds': 217, '# predicted genes': 878, 'Longest scaffold': 10969, 'GC': 0.578345533357867, 'N50 (contigs)': 3733, 'Coding density': 0.9358117176104227, 'Mean contig length': 3794.2811059907835}
site_D3_bins_16	{'Translation table': 11, 'GC std': 0.034241061096926116, '# ambiguous bases': 0, 'Genome size': 5508551, 'Longest contig': 32840, 'N50 (scaffolds)': 4654, 'Mean scaffold length': 4617.393964794635, '# contigs': 1193, '# scaffolds': 1193, '# predicted genes': 6780, 'Longest scaffold': 32840, 'GC': 0.33517326062697794, 'N50 (contigs)': 4654, 'Coding density': 0.9602365485950842, 'Mean contig length': 4617.393964794635}
site_D3_bins_6	{'Translation table': 11, 'GC std': 0.01951991541194365, '# ambiguous bases': 0, 'Genome size': 3768624, 'Longest contig': 54374, 'N50 (scaffolds)': 8303, 'Mean scaffold length': 6802.570397111914, '# contigs': 554, '# scaffolds': 554, '# predicted genes': 3958, 'Longest scaffold': 54374, 'GC': 0.5666105188525042, 'N50 (contigs)': 8303, 'Coding density': 0.930191762298388, 'Mean contig length': 6802.570397111914}
site_D3_bins_9	{'Translation table': 11, 'GC std': 0.024706488362139366, '# ambiguous bases': 0, 'Genome size': 2568022, 'Longest contig': 46790, 'N50 (scaffolds)': 9214, 'Mean scaffold length': 7486.944606413994, '# contigs': 343, '# scaffolds': 343, '# predicted genes': 2506, 'Longest scaffold': 46790, 'GC': 0.4573422657594055, 'N50 (contigs)': 9214, 'Coding density': 0.8927170405861009, 'Mean contig length': 7486.944606413994}
